"","user_name","cvtd_timestamp","new_window","classe","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27"
"17928","eurico","28/11/2011 14:15","no","E",-0.795037760448847,2.60196637336867,2.74145139072322,-0.572887729941095,-3.02242402700225,-1.18239493682612,-1.61271589325782,-3.44820679784854,1.99519037745685,0.287502376817931,1.09460298252787,-0.515474288748781,-1.00753301425449,1.46873715216121,0.221422719262608,0.409696149318894,-0.935303476367433,-0.555138455654705,0.590695649745643,-0.0764485217374628,-0.967955790706047,-0.393327206398091,-0.547441847923396,1.24990376748348,-0.541504687025282,0.0870949233987177,0.702540139760007
"17929","eurico","28/11/2011 14:15","no","E",-0.834314350194855,2.7230836799259,2.72065822474761,-0.533713806267792,-3.08947708554252,-1.22660880732961,-1.30517651894433,-3.59250317489037,1.82140572638882,0.425957228449774,1.15223718467797,-0.774545406554154,-0.887301890085528,1.40704726579843,0.109894694937917,0.515040078543619,-0.896867676784204,-0.6243573810697,0.585160520534649,0.0918913779954162,-0.861248943659048,-0.505330726792559,-0.648983474824784,1.05044538093823,-0.710899370629886,0.0165437833104366,0.604579131529065
"17931","eurico","28/11/2011 14:15","no","E",-0.856523168959026,2.86123845027004,2.76757103456086,-0.422804915214923,-3.02767508276725,-1.21152349991645,-0.819740229522709,-3.58665913068728,1.9692020168872,0.791240808901036,1.0978342703162,-0.781674540313003,-0.981736852828458,1.24504150308963,-0.284994841879252,0.49120472852351,-0.858862153819508,-0.664366773950476,0.585010109704027,0.0519749562983394,-0.892998275347624,-0.452214805765991,-0.70740071458834,1.09054619630682,-0.817004826135557,0.125770780273483,0.523062285104032
"17932","eurico","28/11/2011 14:15","no","E",-0.8666707564696,2.79205498433563,2.79481140404244,-0.518257167756323,-2.88183370630876,-1.17226320100877,-0.685617573413518,-3.47188526548952,2.18653900301092,0.892027657948304,1.11440264274905,-0.70922036273301,-1.07669749303747,1.27179548652913,-0.300576298539841,0.466229771828335,-0.867224222797752,-0.667996310671791,0.529929141283719,0.0346334433319721,-0.886345225035245,-0.37681623864881,-0.647877602187185,1.21276648210344,-0.725563698995107,-0.192049094225703,0.561842648323397
"17938","eurico","28/11/2011 14:15","no","E",-0.57923707087829,2.54869229455587,4.71477910500086,-0.646466249115038,-1.1163375672187,-1.75178876422003,-0.0975598238406683,-2.34025928593814,2.26416594954517,1.84336054570624,1.44526102351206,-1.14935044036655,-0.957452709131165,0.927900160180753,-1.25140935425907,0.39835911009817,-1.01728002661346,-0.686351051417667,0.354384379504841,-0.25955373960356,-1.11161450719007,-0.705422636311044,-0.7580065947376,1.26493514897867,0.436149376071521,-1.35070163433236,0.909537960909743
"17943","eurico","28/11/2011 14:15","no","E",-1.06243208792084,2.80406288867703,5.34800675425973,-0.767458812117634,-0.448947009228877,-2.13056119179123,-0.522019542776989,-1.08989139066986,1.81026219940249,2.20269817137686,2.89391767416216,-1.16280118532332,-0.668679511639332,0.159184755563373,-1.25684430064999,0.325570053951071,-0.557217988807441,-0.255154170658029,1.08096289102754,-0.546721139643172,-1.13023476590126,-0.682854412227128,-0.971993848750134,1.14667548174816,0.0836716882246127,-0.827370087494344,-0.330539389913796
"17946","eurico","28/11/2011 14:15","no","E",-1.70198316477208,2.41762113787891,3.1376271042985,-0.505993184850322,-3.10878998366765,-1.07685377907553,0.0362975899152761,-3.64337054808319,2.41360600200956,1.64439675002076,1.12570771078486,-0.779369929256346,-1.22035231936421,1.61249656097007,0.9325344787049,0.426506165223853,-2.30225991437923,0.206273445041536,-0.473634412282101,-0.124684384280591,-0.786977213879042,-0.447493962727898,-0.454150464765598,1.70347698030605,-0.72699871630551,0.762643259053907,-0.221693897150065
"17950","eurico","28/11/2011 14:15","no","E",-1.47612703282114,3.65006332451853,3.55336226504068,-0.513870734201252,-1.94616227969555,-2.01156610885003,0.661180134998064,-3.35110401749756,2.49905529517205,1.42205159039997,1.55849906849401,-0.92463091386962,-1.22198721100614,1.85418788318729,0.252663074607637,0.0846182533670265,-4.5883469646197,1.40985188566762,-1.40673370032663,-0.315949424699857,-0.487851161632973,-0.72104814573522,-0.754772074367918,1.96309431155803,-0.478673113869574,0.239708309376615,0.0360155660554001
"17953","eurico","28/11/2011 14:15","no","E",-0.94020499991937,1.99868521111209,5.16448505203005,-0.853940482662914,-1.24464713831503,-1.30775250533095,-0.399602569908947,-2.25548827875377,2.48618813940389,2.2694237914597,1.03007205492901,-0.998586316199803,-1.07167522791638,1.16474093108321,-0.647893263975573,0.336312810698092,-0.793707076683017,-0.765698701615805,0.15095418395554,-0.420398144708059,-1.29560757099327,-0.561476474580277,-0.632909698016505,1.53428286295687,0.343176175338132,-0.394423961318607,-0.020508372528705
"17957","eurico","28/11/2011 14:15","no","E",-0.760036654252601,1.44626253430539,5.57449593153613,-1.24930049240961,-1.03616094561469,-3.1760674681312,0.0877075939948309,-0.284502695762041,1.16451720748142,1.96137806991418,4.42684261895956,-1.3972599692819,-0.729527163471496,-0.302982115383059,0.179906148703593,-0.047839327509634,-6.11824818330702,2.82989519310228,-1.88435369411399,-1.69847486411387,-0.873922352005747,-0.909291391872686,-0.965297671853922,2.50479680340134,0.257954207455726,1.10512607781604,-1.95043634604815
"17960","eurico","28/11/2011 14:15","no","E",-1.90535595753031,1.21125564251979,6.70059686899733,-1.58374394237673,-0.840989169965375,-1.26449365073876,-1.85610106074368,0.0744720829750175,1.353684668904,3.05106217003778,3.73702898866909,-1.4807305634955,-0.0835064131172124,-0.634599570260909,-0.173048603285635,0.308662583471575,-1.10760185071685,-0.326338216571286,0.308087863491555,-1.90031529536807,-2.29460737720567,-0.25137899348541,-0.219497216312862,2.24240921807596,0.440977812752208,0.447707474146867,-2.01525717678307
"17962","eurico","28/11/2011 14:15","no","E",-1.44002629977585,-0.0668868115449929,7.00637021335117,-1.50536193463521,-1.25116399448097,-1.25734061927544,-2.57191482178777,0.153999640568422,1.0541845172909,2.60810749598126,3.53666879961366,-1.29626580189437,0.0180183275583844,-0.897896041241947,-0.299624392653921,0.568207824534548,-1.24869320749466,-0.133544025187811,0.116674552768771,-1.57245758763127,-2.03653086631005,-0.628139184053217,-0.263502265213841,2.55969642625102,0.523590382871202,1.30874826121583,-2.48303176594447
"17966","eurico","28/11/2011 14:15","no","E",-2.18640095582007,-1.00503111226595,7.77024815889446,-1.43994952407832,-1.43256516169703,-0.187893883756085,-3.22096982487315,-0.792248712721856,0.908789452022204,2.31068776866679,2.23911960029357,-1.11618475430424,-0.0577873842516896,-0.885839472380633,-0.566921687111949,1.06831544143299,-2.15785031119956,0.188089815674513,-0.640553011338527,-1.02222515003411,-2.53301341457228,-1.21192299749195,0.162767386625808,3.36636019528457,0.738376369916887,2.20463236498315,-3.08165527707076
"17969","jeremy","30/11/2011 17:12","no","E",-3.21098120391258,-0.245026079366682,-0.971631462851798,0.184564363304525,2.32790424559685,-0.175969525246319,0.159164380271924,-2.2784443956193,2.12798537311482,-1.25531999803306,-0.29609822700706,-0.609186149013474,-0.0629302937270199,0.423209599899894,-0.231955288240518,0.529363863623103,0.159408140672466,0.206490253456073,-0.00940178752640638,0.0219133684638133,-0.64882816364575,-0.167547960594887,0.121348997561148,0.239427470375751,-0.178491924920953,-0.279211453584589,0.0785586782753851
"17971","jeremy","30/11/2011 17:12","no","E",-3.15580285260753,-0.191324600217095,-1.03118101213386,0.195023875230727,2.32561407094274,-0.224236231367082,0.157377823770378,-2.31952225927443,2.10721230951494,-1.28637223479115,-0.246957018993024,-0.588030154499045,-0.0170406729467544,0.315787029610925,-0.510309303618492,0.492291611258603,-0.0793183788045375,0.289184399509139,-0.0863122819195063,-0.040680621423829,-0.640934868391563,-0.159360364275255,0.103520700006926,0.256641540852164,-0.210171130089704,-0.327345241947602,0.101603425870878
"17972","jeremy","30/11/2011 17:12","no","E",-3.20728117566365,-0.264082520544328,-1.0146113633046,0.18134666980121,2.40915047791101,-0.0895758316198132,0.113920307479415,-2.34337426950051,2.08107396219126,-1.24694724995457,-0.285642052640995,-0.553947101428761,-0.12463600453985,0.216526883979732,-0.729611000280402,0.495235368752787,0.0810778814451728,0.210431555191441,-0.0479750972685306,-0.0200373543015551,-0.76113882962301,-0.104374887747556,0.105401642865971,0.217831580438422,-0.214296617460563,-0.313505091623581,0.0979739383637001
"17973","jeremy","30/11/2011 17:12","no","E",-3.14408477022686,-0.209041249320131,-1.00142133175374,0.179981868789036,2.31567551887905,-0.154886620094167,0.165826151611457,-2.22044142211987,2.13550221760185,-1.29468252831948,-0.234141292554377,-0.656960194726565,0.0706324280961073,0.0656699545547385,-0.968306174477388,0.547707686722565,-0.0184228771103597,0.175838654232926,-0.0410398211947201,-0.0495493929347704,-0.689587314103992,-0.181882337338791,0.0873885366620994,0.278923777297082,-0.196158873182398,-0.316107329316235,0.112100232104907
"17975","jeremy","30/11/2011 17:12","no","E",-3.23293597112991,-0.139553705668291,-1.03094778847732,0.237766219634185,2.34935847514758,-0.183614260212701,0.219798538824206,-2.29289578867887,2.10461147406427,-1.28134951000518,-0.239808353937216,-0.634141175105006,0.0266724168314942,0.0658155194494799,-1.01947415182597,0.537035353938608,-0.0870261053055887,0.232380697602249,-0.0300402196813285,-0.053044608514658,-0.705160666194375,-0.152917137738817,0.0426210821611691,0.267573515594583,-0.260373745745188,-0.241554443429195,0.107025325777647
"17976","jeremy","30/11/2011 17:12","yes","E",-3.18747687152318,-0.240915006307904,-1.02697931052446,0.218894460448826,2.35232499993489,-0.142193309413207,0.19016509858355,-2.26876392372801,2.18250716105855,-1.2094269359516,-0.182681416762472,-0.648323161549407,0.084932246622445,-0.16154664428565,-1.63575193008726,0.496292513469091,-0.0821744544400637,0.163340080306097,-0.0895078506351016,-0.00945010948227805,-0.770940108489588,-0.136058359366143,0.0949476467171369,0.271834291633028,-0.252410224960341,-0.203774658747798,-0.0269942841110147
"17982","jeremy","30/11/2011 17:12","no","E",-3.17184642496577,-0.267514485626069,-1.0339492814042,0.119659338598733,2.33608926930432,-0.0778431265923372,0.156663004969282,-2.26641011316353,2.21215194034875,-1.17603406426967,-0.355608398934749,-0.404563968545534,-0.233166761987193,0.818098381581561,0.974192582901506,0.541699755088713,0.264127937709503,0.323482904308689,0.0152399508017201,0.0213549834560091,-0.616838888224296,-0.118924257242934,0.0698254674671394,0.22518073657419,-0.267148397834922,-0.272235513285731,0.0204514620495274
"17993","jeremy","30/11/2011 17:12","no","E",-3.25573269196038,-0.291014736030697,-0.968319246645432,0.443884697075511,2.30316881682703,-0.0930486767851341,0.103893883240177,-2.34117356941908,2.01851205045214,-1.28665417547338,-0.235229318312698,-0.610070951788979,-0.0713949869806512,0.357560763585216,-0.115611352840904,0.490930917131015,0.039761250524875,0.184747743574047,-0.011644547036941,-0.180045302163147,-0.886356412660111,-0.154890886755215,0.126827905880441,0.159984939454803,-0.121907342294437,-0.0242159954098474,0.311596121648352
"17996","jeremy","30/11/2011 17:12","no","E",-3.25725583252998,-0.160697852789301,-0.942949872322999,0.478227828168974,2.29646110598508,-0.178364800630818,0.26887511125456,-2.29371144962062,1.98937234356229,-1.26836004779458,-0.1547211909213,-0.746705114776521,-0.062875106722995,0.254099825746907,-0.309030721248512,0.510371274004057,-0.221789572068396,0.280779345837218,-0.0754049420269721,-0.17700719612151,-0.867812650483058,-0.184803518076063,0.114335621450522,0.204297396923922,-0.149938020658219,-0.00934384117855117,0.290815989235847
"18000","jeremy","30/11/2011 17:12","no","E",-3.29632712990313,-0.0174652174412036,-1.14489470768618,0.106897918651608,2.32395569095897,-0.129646341717559,0.218358524852143,-1.97753821551153,2.03394079556102,-1.34920595705424,-0.430098829858528,-0.727880617045879,-0.0301680310619535,0.0408997097427544,-1.04027859935223,0.631128592379226,-0.106770304766476,0.383484478131282,-0.041116760239353,0.558573719666127,-0.521389186934727,-0.314735152566997,0.00456182456584811,0.513157242953372,-0.220783145870262,-0.464618947207194,-0.016016603413124
"18006","jeremy","30/11/2011 17:12","no","E",-3.64791687313916,-0.0480138808453761,-1.49817239689567,0.306867477135246,2.03032183367723,-0.444000678653285,0.373017392469744,-0.777788756344181,1.3279695830664,-1.40393883302913,-1.43322301822974,-0.47931969448409,0.0734886432764516,1.23520752847435,1.24660864555273,-0.419035438103257,-0.227350298844786,0.60995568289556,-0.204171872362739,0.353286582769425,-0.845502960781959,-0.240696637943306,0.402007046062784,0.0597098075787374,-0.269215939945993,-0.392745041277067,-0.00669288152354673
"18007","jeremy","30/11/2011 17:12","no","E",-3.73872467659685,-0.0572295951495067,-1.5039175304818,0.278527511595538,2.08163727702234,-0.390163736171492,0.377913514791118,-0.849619327776103,1.26470565409905,-1.33407951724196,-1.44157621423431,-0.428387748732357,0.020993710389563,1.16552847703438,1.1653481362591,-0.429375141032012,-0.332315021200134,0.691007735064496,-0.281271262318629,0.370620141451557,-0.903406068559536,-0.212699924088704,0.391651999397108,0.122110896313312,-0.298959723728054,-0.347228319580794,-0.0664824826916033
"18008","jeremy","30/11/2011 17:12","no","E",-3.68812588440233,0.00661396727254962,-1.49683098412544,0.299860486026121,2.07944343901999,-0.349054558945281,0.441014070017297,-0.839650611335708,1.28557539111577,-1.38376968660366,-1.38566236855885,-0.523182320237967,-0.023575595779554,1.1366298196729,1.03808632761031,-0.376352909550586,-0.393758925072597,0.709293116501277,-0.303409023597892,0.432177923592711,-0.822855238252869,-0.277706698418306,0.382882870140407,0.153302875352646,-0.328296284788174,-0.271705587850546,-0.173161233346206
"18016","jeremy","30/11/2011 17:12","no","E",-3.08027623197328,-0.964408714423881,-1.36122170150432,-0.825715499962155,1.59887516543949,-1.35601259900949,-0.294058048126021,-1.80914937207615,2.75385858761335,-0.526242052096557,-1.13927798493004,-0.176216965182728,1.41757730148051,0.678092907723972,-0.850877694614741,-0.189356178380652,3.45927683933858,-2.06726936553048,1.93282190977638,-0.672366784343921,-0.664194651160205,0.5053780547043,0.23097921561368,-0.900211201979395,-0.0886560823655718,-0.979402895184697,0.977356481445032
"18019","jeremy","30/11/2011 17:12","no","E",-2.30331777134486,-0.968734340891657,-0.355279533553041,-1.01795273783735,1.28301218047216,0.644443679533916,1.05423358604153,-1.2501272535691,2.38796969537547,-2.04444837013641,-1.07426986541079,-0.383578664013967,1.88669793865131,-0.232767129085437,-1.0362574687592,0.654573279281354,1.18390119836562,-0.940608369333387,2.09968685419401,-1.19357471794766,0.149133949524179,1.56116149767572,0.764970484086867,-0.262898840949704,0.176998345929336,-0.725587212976722,0.34428077376149
"18024","jeremy","30/11/2011 17:12","yes","E",-2.15387806409044,-0.312853459337529,0.96428090199931,0.174065279390765,0.115843089865305,1.5743694310259,2.55689529490412,-0.578026943884516,1.40418431243602,-3.53533507792176,0.910342364927909,0.372955785543562,1.85478528686174,0.918683923331974,-1.7589000504984,-1.33822986876091,-0.845487628262473,-0.54105772036559,-0.065453197783594,0.901789398683516,0.663755555331011,-1.03771147602525,0.231295749793444,-0.156792781254481,0.379185859568334,-0.0362745213477477,-0.221642089606514
"18028","jeremy","30/11/2011 17:12","no","E",-2.35532992532758,0.570282739531601,0.347283636690856,1.05260551980596,0.878818409797659,0.884469175157907,2.06528527788526,-1.03010179680382,1.54936025693044,-3.27315364092673,1.01740569204253,-0.249566266350199,0.785396961516083,1.18526524372929,0.898360558450136,0.167669273905082,-4.10340483027079,1.63001208904344,0.572462105350089,2.2793829947053,1.07988441575796,-1.08880487142828,-0.156933421481915,0.523255847907842,0.150678800899624,0.0224189567481876,-0.0768769212229084
"18031","jeremy","30/11/2011 17:12","no","E",-3.2936751921849,1.12105978176886,-1.64699604605931,1.46443100401669,2.27851379227377,-1.40914228608358,0.731738826878768,-1.83219616352694,1.61950060371724,-2.24560521008349,0.864599031183652,-1.08664775049528,-0.3102968818983,0.591044035882343,0.440437755909868,0.374508917781117,-4.0300041353599,3.12303672605583,-1.91504678688752,1.40514514587525,0.496222746371506,-1.15420575843243,-0.358818366804771,0.196486246950336,-0.187418242213983,-0.214726287075181,0.222592426759185
"18033","jeremy","30/11/2011 17:12","no","E",-3.7512611851523,1.56048987870499,-2.26069199930822,1.78182619056409,2.56056491730624,-1.63504050780559,0.488464706206953,-1.33112841673257,1.18896722581154,-1.82509635917644,0.0375050335065884,-0.814207760598303,-0.289640387391007,1.08150771890998,-0.248102095356428,-0.653518837966121,-2.44503013554491,2.60482395210618,-1.2801394399568,2.48478211930485,0.13791355702493,-0.778403548112423,0.0380902148805998,-0.632903855408086,-0.101846359446897,-0.388799739688732,0.546079795587614
"18034","jeremy","30/11/2011 17:12","no","E",-3.86295937698172,1.387536814709,-2.30964926992618,1.71539411012601,2.57529698795398,-1.70341030396965,0.495939971556468,-1.33564385032426,1.0503945533688,-1.61761118170646,-0.0685945074562564,-0.635044648153315,-0.27561754570829,1.1105097458568,-0.328717033389929,-0.957222722579625,-2.2026089472346,2.51957387995787,-1.26559902683108,2.43853209886516,0.0270648224882831,-0.590721939380173,0.125099443661748,-0.846408158450896,-0.115432276025797,-0.387917409391773,0.556696800201654
"18038","jeremy","30/11/2011 17:12","no","E",-4.07262846799535,0.0740593789761149,-1.64170401227836,0.601844544880847,1.89684848071561,-0.635690419361635,0.185371240667375,-1.05237611894628,1.11840153132602,-1.07179635780439,-1.28584969752406,-0.470018297115027,-0.060882094608215,0.48558319054599,-1.46305539313826,-0.774714204457281,-0.130039187022681,0.993080586595831,-0.385862805024864,1.46523225137011,-0.854830003230226,0.00745821704568352,0.47068822305168,-0.581687860449682,-0.106618773557719,-0.269674436107767,0.310079444403578
"18047","jeremy","30/11/2011 17:12","no","E",-4.00493598681267,-0.62685251480215,-1.20367503792638,-0.946887800963809,2.1116966577998,-0.999031438408965,-0.0258951520916149,-2.09095229801296,2.47106242124912,0.0829837902381895,-1.2847085000845,-0.104016828346565,0.869730075177756,1.32900186861796,1.00809341236568,-0.419871438362168,2.07815038380257,-0.994573684547836,1.01099556401388,-1.03339495286248,-1.16747174748246,0.657800362496021,0.635716679520597,-0.563635615010027,-0.110906712192568,-0.505760428665958,0.575976465408116
"18048","jeremy","30/11/2011 17:12","no","E",-4.20586884087643,-0.602153472138305,-0.834287507252238,-1.26114851831239,2.20063621541044,-0.473519440175558,-0.16704473863533,-2.03628716682107,2.64070275636464,-0.25218973869621,-1.58047110026958,0.209891465821759,1.22542051095037,0.880559075477521,0.963137637710676,0.169591302437766,3.02514337122997,-1.71794956901333,1.69831698121488,-1.65607140049375,-1.22879632298837,0.546469130344592,0.406302365994133,0.250465741694486,-0.169216229689182,-0.868059598986399,1.09738271035199
"18050","jeremy","30/11/2011 17:12","no","E",-3.04374613513781,-1.91408711378229,-0.248813823014748,-1.37452650339226,1.49847002734034,0.0414276866883233,-0.330157926264026,-1.55339501801278,2.99515963924756,-0.502466397505983,-1.98763350170159,-0.111462068729319,1.66224939295358,0.597194489801124,0.933931047708849,0.751853013447547,4.9776234339345,-3.17731073829214,2.45027653564196,-1.87933351655916,-0.87225730860176,0.21084650676029,0.389627500475332,0.109688113839596,-0.137775558745013,-0.797070988474422,0.574248795922921
"18052","jeremy","30/11/2011 17:12","no","E",-2.32508975890434,-2.01687699286556,0.267688554210951,-1.42287872887614,0.887231944628854,0.893705636854536,0.488551552825795,-1.07277593465806,2.64753349190708,-1.42926544923899,-1.99618002871728,-0.386466760911227,2.41189123412583,0.483105258828468,0.775245963543587,0.852323942604094,3.11676597738487,-2.07158802859355,3.06626124341692,-1.27106707122146,0.277920411378775,1.65558114944495,1.12297776320931,-0.200384600935111,0.167865759109054,-0.0279512410843301,-0.340250361807299
"18056","jeremy","30/11/2011 17:12","no","E",-1.74802568702595,-0.925952513548519,0.0307023380553254,-1.28850193989814,0.587444199572014,0.720796519673773,1.58383724439803,-0.667850282687315,1.95599258772155,-3.34433276539375,-0.791321684508968,-0.103987447277796,2.29444063778001,0.363930996460108,0.30041044986967,0.246930072224939,0.933831062065831,-0.59403430308594,1.0106568532188,-1.64275894939093,0.878576966664564,0.778545581142411,0.649175741676736,0.254881591208327,0.216508498925825,-0.584798610363407,0.332476206946507
"18058","jeremy","30/11/2011 17:12","no","E",-2.54593123367101,-0.870704974619739,1.00877813026624,-1.01576507239523,-0.259354904780035,1.52835109297458,2.30286090696709,-0.847697197327349,1.28133228980812,-3.30160988761824,0.419749011449203,0.786301790787044,2.35492538133197,1.18604720033134,-0.0567769879536403,-1.3079273364801,-1.07364206491166,-0.814036208718559,0.616079812147668,-0.490887582273087,0.389014731091706,-0.455317566758974,0.239236873172165,0.164074702445362,0.125861672668024,0.002760535206834,-0.227176306489659
"18061","jeremy","30/11/2011 17:12","no","E",-2.32167190604887,-0.293689190563417,0.71379548682758,-0.748782308904935,-0.141616234153507,1.38263504311623,2.7097259780093,-0.920683484293166,1.19490721811408,-3.55876057999778,1.08035053936951,0.672951144776212,2.1579248469426,1.59946513820114,-0.200465850168366,-1.96597445026844,-1.68945943390452,-0.411563736174117,-0.25661697178348,-0.496941391588732,0.410482877998879,-0.396699875259276,0.32691542987612,-0.316610438225944,0.154782867402647,-0.053596405172196,-0.598296287967816
"18063","jeremy","30/11/2011 17:12","no","E",-2.35303651007045,0.0198358795906571,0.622788371442039,-0.371809120152239,0.0696199846074596,1.22486391690273,2.91791234143043,-1.20882707137791,1.00638391593177,-3.70468219229095,1.74710678166617,0.894757250908112,1.98749910609886,1.75501175668682,-0.29434324264807,-2.38321649687614,-1.84456314373445,-0.107321593838593,-0.771069860723479,-0.230846532203465,0.678413068459962,-0.383460782313319,0.266690501163444,-0.507596658265414,0.338342707636377,-0.211733485023662,-0.242877380312422
"18064","jeremy","30/11/2011 17:12","no","E",-2.43510031384945,0.223811871275942,0.667992493262928,0.0222552405716919,0.169769413561165,1.15008432478172,2.92778014201218,-1.26204419793775,0.936294913311802,-3.76214395993063,1.82558386403711,0.89511428706125,1.91913702588767,1.75532593582234,-0.372526893728092,-2.32659578815263,-2.06085390031638,0.218389765275751,-0.944788340651665,0.323232178873786,0.911672139988655,-0.644053627202182,0.242278700689644,-0.470135820389683,0.452071977301488,-0.266509048373081,-0.0200643903575564
"18065","jeremy","30/11/2011 17:12","no","E",-2.47428886486352,0.400762841185391,0.596985023723959,0.266258588140846,0.235196204060413,1.08950583260801,2.89399410896275,-1.1032144992506,0.941238777168429,-3.80480673145726,1.62591069786702,0.780008984310913,1.8070090414713,1.61435766378706,-0.329756556215509,-2.0142935954023,-2.34928841260561,0.495700025891798,-0.780423738313185,0.750632959599678,0.933499395750239,-0.871910328680277,0.152368774251205,-0.282425594252877,0.443929524228188,-0.289029219295278,0.214257428353454
"18066","jeremy","30/11/2011 17:12","no","E",-2.45555837418742,0.56932003169359,0.574272688490675,0.401588034686786,0.258381335453907,1.0683367153548,2.84812242002017,-1.03626549211092,0.985215869691245,-3.80736862927358,1.57754554698036,0.598530980789433,1.67250787069888,1.46932248286886,-0.308560995444824,-1.6818803336681,-2.69930716647777,0.695404845690482,-0.632150836747816,0.938550595295433,0.958026602863397,-0.96551287313087,0.061716733689089,-0.0857677651191802,0.407738838301322,-0.312048282740308,0.289169117606586
"18067","jeremy","30/11/2011 17:12","no","E",-2.44496623318577,0.569317047619436,0.542942802727471,0.523481659028264,0.25408422712484,1.05356315228293,2.82650581472218,-0.918949240846924,1.07333188835893,-3.76336007387797,1.47220712525028,0.428113430840143,1.5267826221692,1.29845169180965,-0.245825090505967,-1.34133008047162,-2.92587640951952,0.786966632828904,-0.381017638168163,1.07234838656319,0.949549632473388,-0.991320306128262,-0.0516863902033728,0.11044816946839,0.335078756908392,-0.276490777226203,0.269367086659975
"18070","jeremy","30/11/2011 17:12","no","E",-2.78379478251743,1.42953161313724,-0.615220462529808,1.32271573752898,1.72567722491542,0.152226120186536,2.21118270347662,-1.2448131768638,1.3173498869822,-3.48848977022827,0.872609896280108,-0.955830771803053,0.482000800706711,0.0784017489684557,-0.282888484990425,0.556973669190392,-4.65705419867031,3.49108426150382,-1.21531916039776,1.18216504453879,1.47836483343942,0.124223074895055,0.247520497716093,0.550524849180674,0.25961562348191,-0.135424983180815,0.270400311651921
"18074","jeremy","30/11/2011 17:12","no","E",-3.58886518077601,1.2619150523671,-1.96345317634424,1.46753845059277,2.57377652705483,-1.37725410073524,0.484284554834983,-1.54459079090534,1.66637463103882,-1.62731826524755,0.147769085859947,-0.954155980602062,-0.284205457099241,0.421541651543509,-1.49727312026107,-0.254843911887241,-1.82571105202711,1.96522006377509,-1.04249690669961,2.04969342478437,-0.025372331173604,-0.730520604583419,0.0153081111885883,-0.301386275614231,-0.11877582567215,-0.531138558691948,0.388246419032656
"18079","jeremy","30/11/2011 17:12","no","E",-4.22383080125557,0.203690078434897,-1.28861447798935,0.970268598920247,1.99166295332267,-0.741719148322665,0.0101830796959313,-1.12011401524593,1.39033597624991,-0.980820963143923,-1.30266713563542,-0.650002230935973,-0.091272918090966,1.61088332795609,0.700429892204915,-0.571070135817809,0.450837738052363,1.38775529108645,-0.638525914872667,2.82649871539285,-0.209089776686923,-0.683235107471294,0.678616432254744,-0.864782955547917,0.219447627501772,0.0896266758938981,0.326477605166613
"18082","jeremy","30/11/2011 17:12","no","E",-4.21443474733776,-0.498496819482574,-1.04974484009232,0.0503227063212233,1.6222157768993,-0.358964609125123,0.0364316641925185,-1.1430795331542,1.41094704259202,-0.610090712907347,-1.70801905407215,-0.33631562591575,0.291322192567048,1.03990821360252,0.242397014161845,-0.68666264192604,0.607501964966717,0.54761384681952,-0.257294835238924,0.551147131059785,-1.04364312344496,0.29657837421811,0.769432234682837,-0.480357862892657,-0.194900496989785,0.0424826631591381,-0.277332986461783
"18085","jeremy","30/11/2011 17:12","no","E",-4.22964154337926,-0.946787643848486,-1.09953615006502,-0.364946092044159,1.58270788453935,-0.237227220877783,-0.0295136913276696,-1.01369578646515,1.65045210256381,-0.561767287656611,-1.99390493879355,-0.136511229751035,0.577204478757401,0.81410074887332,0.0125577953044647,-0.592668465382678,1.28902664585941,-0.0930052947584546,0.196680567968852,0.0150450266868126,-1.19925895674027,0.534521130453287,0.694211792553628,-0.317910298715442,-0.229074844755845,-0.241044437234669,-0.300109861015093
"18087","jeremy","30/11/2011 17:12","no","E",-4.33342965855026,-1.36138715854143,-1.25554311456214,-0.731070229884224,1.55575784344467,-0.645915806278187,-0.296128299845094,-1.36482006882622,1.79658723811756,-0.14698626896974,-2.04191651291975,0.0906665697540934,0.88846469091292,0.851784320999055,-0.184905677369995,-0.892314659357502,1.74961802725808,-0.621860968461496,0.509248925716901,-0.683381859323697,-1.36980142900908,1.00342414155116,0.827406680582563,-0.440223112439289,-0.151661540842628,-0.423293224458901,-0.206582787394908
"18091","jeremy","30/11/2011 17:12","no","E",-3.15314661688132,-1.6887970147097,-0.808226642628928,-1.20249149130005,0.970156082498116,-0.280740877071713,-0.295623787585959,-1.36947214192536,2.98177127697198,-0.766693376612609,-1.76732385814044,-0.449704357910687,1.90603356915159,0.0599482347222757,-0.605225780135983,0.634438274446339,3.78142941377093,-2.60717120642426,1.97315226089575,-1.49781386499521,-0.741924070166256,0.103719484118216,0.196460890318088,0.228644084531132,0.00379407021102059,-0.527126914533112,0.543402193784766
"18092","jeremy","30/11/2011 17:12","no","E",-2.99995080321375,-1.56665193913378,-0.881876735750464,-1.14347607644619,0.922643198232061,-0.534765490701367,-0.0461630128739097,-1.26726311245288,2.98191311763195,-1.00885100313073,-1.57147700516758,-0.369521534104921,2.04423477115205,0.0291600407355957,-0.578852966807128,0.573811573745964,3.53445967758293,-2.48495356570241,1.85603040106777,-1.63507080066489,-0.585453673745578,0.0188886155997551,0.0894915519391676,0.382888598039531,-0.0142906971504817,-0.629957970110084,0.64756915742016
